cui	hgnc_id	symbol	entrez_id
C1333728	HGNC:4668	GTF3C5	9328
C1333887	HGNC:4713	H19	283120
C1333890	HGNC:4821	HAT1	8520
C1333891	HGNC:4852	HDAC1	3065
C1333892	HGNC:4853	HDAC2	3066
C1333893	HGNC:14063	HDAC4	9759
C1333894	HGNC:14068	HDAC5	10014
C1333895	HGNC:14064	HDAC6	10013
C1333897	HGNC:4910	HIF1A	3091
C1333898	HGNC:4923	HK2	3099
C1333899	HGNC:4931	HLA-A	3105
C1333900	HGNC:4940	HLA-DPB1	3115
C1333902	HGNC:16824	HCAR3	8843
C1333903	HGNC:5010	HMGA1	3159
C1333906	HGNC:5009	HMGA2	8091
C1333908	HGNC:4983	HMGB1	3146
C1333909	HGNC:5000	HMGB2	3148
C1333910	HGNC:5004	HMGB3	3149
C1333912	HGNC:4984	HMGN1	3150
C1333913	HGNC:4986	HMGN2	3151
C1333914	HGNC:12312	HMGN3	9324
C1333916	HGNC:4989	HMGN4	10473
C1333919	HGNC:5012	HMMR	3161
C1333920	HGNC:24941	HNRNPA3	220988
C1333921	HGNC:5034	HNRNPAB	3182
C1333922	HGNC:5109	HOXA9	3205
C1333923	HGNC:5128	HOXC6	3223
C1333924	HGNC:5144	HPCA	3208
C1333925	HGNC:5185	HRK	8739
C1333926	HGNC:5211	HSD17B2	3294
C1333927	HGNC:5215	HSD17B7	51478
C1333928	HGNC:5246	HSPB1	3315
C1333930	HGNC:16637	HTATIP2	10553
C1333931	HGNC:5275	KAT5	10524
C1333933	HGNC:5297	HTR3A	3359
C1333935	HGNC:16931	HYOU1	10525
C1334074	HGNC:5344	ICAM1	3383
C1334075	HGNC:5345	ICAM2	3384
C1334076	HGNC:5346	ICAM3	3385
C1334077	HGNC:5361	ID2	3398
C1334078	HGNC:5412	IFITM1	8519
C1334079	HGNC:5419	IFNA13	3447
C1334080	HGNC:5423	IFNA2	3440
C1334081	HGNC:5432	IFNAR1	3454
C1334082	HGNC:5433	IFNAR2	3455
C1334083	HGNC:5439	IFNGR1	3459
C1334084	HGNC:5440	IFNGR2	3460
C1334085	HGNC:5438	IFNG	3458
C1334086	HGNC:5448	IFNW1	3467
C1334087	HGNC:5461	IGBP1	3476
C1334088	HGNC:5465	IGF1R	3480
C1334089	HGNC:5464	IGF1	3479
C1334090	HGNC:5467	IGF2R	3482
C1334091	HGNC:5466	IGF2	3481
C1334092	HGNC:5469	IGFBP1	3484
C1334093	HGNC:5471	IGFBP2	3485
C1334094	HGNC:5472	IGFBP3	3486
C1334095	HGNC:5473	IGFBP4	3487
C1334096	HGNC:5474	IGFBP5	3488
C1334097	HGNC:5965	IL10RB	3588
C1334098	HGNC:5962	IL10	3586
C1334099	HGNC:5967	IL11RA	3590
C1334100	HGNC:5966	IL11	3589
C1334101	HGNC:5969	IL12A	3592
C1334102	HGNC:5970	IL12B	3593
C1334103	HGNC:5973	IL13	3596
C1334105	HGNC:5977	IL15	3600
C1334106	HGNC:5980	IL16	3603
C1334107	HGNC:5983	IL17C	27189
C1334109	HGNC:5986	IL18	3606
C1334110	HGNC:5990	IL19	29949
C1334111	HGNC:5991	IL1A	3552
C1334112	HGNC:5992	IL1B	3553
C1334114	HGNC:6008	IL2RA	3559
C1334115	HGNC:6009	IL2RB	3560
C1334116	HGNC:6010	IL2RG	3561
C1334117	HGNC:6011	IL3	3562
C1334118	HGNC:6015	IL4R	3566
C1334119	HGNC:6014	IL4	3565
C1334120	HGNC:6017	IL5RA	3568
C1334121	HGNC:6016	IL5	3567
C1334122	HGNC:6018	IL6	3569
C1334123	HGNC:6024	IL7R	3575
C1334124	HGNC:6023	IL7	3574
C1334125	HGNC:6026	CXCR1	3577
C1334126	HGNC:6027	CXCR2	3579
C1334127	HGNC:6029	IL9	3578
C1334128	HGNC:6040	ILK	3611
C1334129	HGNC:6062	ING1	3621
C1334130	HGNC:6065	INHA	3623
C1334131	HGNC:6066	INHBA	3624
C1334132	HGNC:6067	INHBB	3625
C1334133	HGNC:6091	INSR	3643
C1334134	HGNC:6112	IRAK1	3654
C1334135	HGNC:6113	IRAK2	3656
C1334136	HGNC:17020	IRAK3	11213
C1334137	HGNC:17967	IRAK4	51135
C1334138	HGNC:6117	IRF2	3660
C1334139	HGNC:6118	IRF3	3661
C1334140	HGNC:6125	IRS1	3667
C1334141	HGNC:6126	IRS2	8660
C1334142	HGNC:6128	IRS4	8471
C1334144	HGNC:6148	ITGAL	3683
C1334145	HGNC:6152	ITGAX	3687
C1334146	HGNC:6155	ITGB2	3689
C1334147	HGNC:6158	ITGB4	3691
C1334148	HGNC:6180	ITPR1	3708
C1334290	HGNC:6190	JAK1	3716
C1334291	HGNC:6192	JAK2	3717
C1334292	HGNC:6193	JAK3	3718
C1334294	HGNC:6201	JTB	10899
C1334295	HGNC:6207	JUP	3728
C1334306	HGNC:6307	KDR	3791
C1334307	HGNC:6341	KISS1	3814
C1334308	HGNC:6363	KLK2	3817
C1334309	HGNC:6372	KLRA1P	10748
C1334310	HGNC:6373	KLRB1	3820
C1334311	HGNC:6378	KLRD1	3824
C1334314	HGNC:6436	KRT19	3880
C1334331	HGNC:6515	LATS2	26524
C1334332	HGNC:6528	LCP1	3936
C1334333	HGNC:6529	LCP2	3937
C1334335	HGNC:6564	LGALS3BP	3959
C1334336	HGNC:6569	LGALS8	3964
C1334337	HGNC:6593	LHX1	3975
C1334338	HGNC:6594	LHX2	9355
C1334339	HGNC:6597	LIFR	3977
C1334340	HGNC:6601	LIG4	3981
C1334341	HGNC:6612	LIMD1	8994
C1334342	HGNC:6613	LIMK1	3984
C1334345	HGNC:6637	LMNB1	4001
C1334347	HGNC:30588	MUCL1	118430
C1334348	HGNC:6658	VWA5A	4013
C1334349	HGNC:6664	LOX	4015
C1334350	HGNC:6713	LTB4R	1241
C1334351	HGNC:6715	LTBP2	4053
C1334352	HGNC:6721	LTK	4058
C1334353	HGNC:6727	LY6E	4061
C1334354	HGNC:6734	LYL1	4066
C1334468	HGNC:6768	SMAD2	4087
C1334469	HGNC:6772	SMAD6	4091
C1334470	HGNC:6773	SMAD7	4092
C1334472	HGNC:6813	MAGED1	9500
C1334474	HGNC:6840	MAP2K1	5604
C1334475	HGNC:6846	MAP2K6	5608
C1334476	HGNC:18157	TAB1	10454
C1334477	HGNC:6859	MAP3K7	6885
C1334478	HGNC:6872	MAPK10	5602
C1334479	HGNC:6878	MAPK4	5596
C1334480	HGNC:6879	MAPK6	5597
C1334481	HGNC:6880	MAPK7	5598
C1334482	HGNC:6886	MAPK9	5601
C1334483	HGNC:6890	MAPRE1	22919
C1334485	HGNC:6906	MATK	4145
C1334487	HGNC:6934	MCAM	4162
C1334488	HGNC:18043	MCM10	55388
C1334489	HGNC:6944	MCM2	4171
C1334490	HGNC:6945	MCM3	4172
C1334491	HGNC:6947	MCM4	4173
C1334492	HGNC:6948	MCM5	4174
C1334493	HGNC:6949	MCM6	4175
C1334494	HGNC:6950	MCM7	4176
C1334498	HGNC:6972	MDK	4192
C1334499	HGNC:19970	MED6	10001
C1334501	HGNC:7000	MEIS1	4211
C1334502	HGNC:7036	MFGE8	4240
C1334503	HGNC:16982	MFHAS1	9258
C1334504	HGNC:7038	MFNG	4242
C1334505	HGNC:7059	MGMT	4255
C1334506	HGNC:7060	MGP	4256
C1334507	HGNC:7097	MIF	4282
C1334508	HGNC:7107	MKI67	4288
C1334509	HGNC:7110	MKNK1	8569
C1334510	HGNC:7124	MLANA	2315
C1334511	HGNC:7128	MLH3	27030
C1334512	HGNC:7133	KMT2D	8085
C1334513	HGNC:7134	MLLT1	4298
C1334515	HGNC:7136	MLLT3	4300
C1334516	HGNC:7137	AFDN	4301
C1334517	HGNC:7138	MLLT6	4302
C1334518	HGNC:7139	FOXO4	4303
C1334522	HGNC:7166	MMP2	4313
C1334523	HGNC:7176	MMP9	4318
C1334525	HGNC:7219	MPP1	4354
C1334526	HGNC:7220	MPP2	4355
C1334527	HGNC:7221	MPP3	4356
C1334528	HGNC:7226	MPZL1	9019
C1334530	HGNC:7237	MRVI1	10335
C1334531	HGNC:7321	MSC	9242
C1334532	HGNC:7327	MSH4	4438
C1334533	HGNC:7371	MSLN	10232
C1334534	HGNC:7408	MT3	4504
C1334535	HGNC:7423	MTCP1	4515
C1334536	HGNC:7534	MXI1	4601
C1334537	HGNC:7546	MYBBP1A	10514
C1334538	HGNC:7569	MYH11	4629
C1334539	HGNC:7590	MYLK	4638
C1334862	HGNC:7652	NBN	4683
C1334863	HGNC:7656	NCAM1	4684
C1334864	HGNC:7665	NCK2	8440
C1334866	HGNC:7668	NCOA1	8648
C1334867	HGNC:7669	NCOA2	10499
C1334868	HGNC:7670	NCOA3	8202
C1334869	HGNC:15909	NCOA5	57727
C1334870	HGNC:7672	NCOR1	9611
C1334871	HGNC:7673	NCOR2	9612
C1334873	HGNC:7679	NDRG1	10397
C1334874	HGNC:7754	NEO1	4756
C1334875	HGNC:7761	NEURL1	9148
C1334877	HGNC:7797	NFKBIA	4792
C1334878	HGNC:13388	BEX3	27018
C1334879	HGNC:7809	NGFR	4804
C1334880	HGNC:7821	NID1	4811
C1334882	HGNC:7838	NKX3-1	4824
C1334884	HGNC:7843	NMBR	4829
C1334885	HGNC:7854	NMI	9111
C1334886	HGNC:7858	NMT2	9397
C1334887	HGNC:7859	NMU	10874
C1334889	HGNC:7881	NOTCH1	4851
C1334890	HGNC:7886	NOVA1	4857
C1334891	HGNC:7887	NOVA2	4858
C1334894	HGNC:7910	NPM1	4869
C1334895	HGNC:7944	NPR2	4882
C1334896	HGNC:7961	NR0B2	8431
C1334899	HGNC:7978	NR3C1	2908
C1334901	HGNC:7994	NRCAM	4897
C1334902	HGNC:7998	NRG2	9542
C1334903	HGNC:7999	NRG3	10718
C1334904	HGNC:8001	NRIP1	8204
C1334905	HGNC:8004	NRP1	8829
C1334906	HGNC:8007	NRTN	4902
C1334907	HGNC:8023	NTF3	4908
C1334908	HGNC:8029	NTN1	9423
C1334909	HGNC:8032	NTRK2	4915
C1334910	HGNC:8033	NTRK3	4916
C1334911	HGNC:8059	NUMA1	4926
C1334912	HGNC:8064	NUP214	8021
C1334913	HGNC:8068	NUP98	4928
C1335081	HGNC:8125	OGG1	4968
C1335082	HGNC:8204	OR1G1	8390
C1335083	HGNC:8487	ORC1	4998
C1335084	HGNC:8488	ORC2	4999
C1335085	HGNC:8489	ORC3	23595
C1335086	HGNC:8490	ORC4	5000
C1335087	HGNC:8491	ORC5	5001
C1335088	HGNC:17151	ORC6	23594
C1335092	HGNC:8507	OSMR	9180
C1335093	HGNC:8506	OSM	5008
C1335189	HGNC:16061	PAK6	56924
C1335190	HGNC:15943	PARD6A	50855
C1335191	HGNC:8614	PAWR	5074
C1335192	HGNC:8617	PAX3	5077
C1335193	HGNC:8619	PAX5	5079
C1335194	HGNC:8621	PAX7	5081
C1335196	HGNC:8634	PBX3	5090
C1335197	HGNC:8749	CDK16	5127
C1335199	HGNC:8759	PDC	5132
C1335200	HGNC:8799	PDGFA	5154
C1335201	HGNC:8803	PDGFRA	5156
C1335202	HGNC:8804	PDGFRB	5159
C1335203	HGNC:8805	PDGFRL	5157
C1335204	HGNC:8816	PDPK1	5170
C1335205	HGNC:8823	PECAM1	5175
C1335206	HGNC:8861	PF4	5196
C1335207	HGNC:8893	PGF	5228
C1335208	HGNC:8912	PHB	5245
C1335209	HGNC:13410	TSPAN32	10077
C1335210	HGNC:12385	PHLDA2	7262
C1335211	HGNC:16861	PIAS3	10401
C1335212	HGNC:8975	PIK3CA	5290
C1335213	HGNC:8976	PIK3CB	5291
C1335214	HGNC:8978	PIK3CG	5294
C1335215	HGNC:8981	PIK3R3	8503
C1335216	HGNC:8984	PI4KB	5298
C1335219	HGNC:8997	PIP4K2A	5305
C1335220	HGNC:8998	PIP4K2B	8396
C1335221	HGNC:9031	PLA2G2A	5320
C1335222	HGNC:30142	GDF15	9518
C1335223	HGNC:9046	PLAGL1	5325
C1335224	HGNC:9052	PLAU	5328
C1335225	HGNC:9056	PLCB3	5331
C1335226	HGNC:9066	PLCG2	5336
C1335227	HGNC:9077	PLK1	5347
C1335229	HGNC:9123	PMS2P1	5379
C1335230	HGNC:9174	POLB	5423
C1335231	HGNC:9187	POLR2A	5430
C1335232	HGNC:9208	POR	5447
C1335233	HGNC:9212	POU2F1	5451
C1335234	HGNC:9213	POU2F2	5452
C1335236	HGNC:9228	PLPP1	8611
C1335237	HGNC:9234	MED1	5469
C1335238	HGNC:9236	PPARG	5468
C1335239	HGNC:9240	PPBP	5473
C1335240	HGNC:9281	PPP1CA	5499
C1335241	HGNC:9299	PPP2CA	5515
C1335242	HGNC:9300	PPP2CB	5516
C1335243	HGNC:9303	PPP2R1B	5519
C1335244	HGNC:9308	PTPA	5524
C1335248	HGNC:9312	PPP2R5D	5528
C1335249	HGNC:9313	PPP2R5E	5529
C1335253	HGNC:9346	PRDM1	639
C1335254	HGNC:9348	PRDM4	11108
C1335259	HGNC:9369	PRIM1	5557
C1335261	HGNC:9393	PRKCA	5578
C1335262	HGNC:9413	PRKDC	5591
C1335265	HGNC:9446	PRLR	5618
C1335267	HGNC:9495	PRTN3	5657
C1335268	HGNC:9527	PSIP1	11168
C1335270	HGNC:9586	PTCH2	8643
C1335271	HGNC:9604	PTGS1	5742
C1335272	HGNC:9607	PTHLH	5744
C1335273	HGNC:9612	PTK2B	2185
C1335274	HGNC:9617	PTK6	5753
C1335276	HGNC:9618	PTK7	5754
C1335278	HGNC:9630	PTN	5764
C1335279	HGNC:9634	PTP4A1	7803
C1335280	HGNC:9644	PTPN11	5781
C1335281	HGNC:9642	PTPN1	5770
C1335283	HGNC:9658	PTPN6	5777
C1335284	HGNC:9659	PTPN7	5778
C1335285	HGNC:9666	PTPRC	5788
C1335286	HGNC:9669	PTPRE	5791
C1335287	HGNC:9671	PTPRG	5793
C1335288	HGNC:9673	PTPRJ	5795
C1335289	HGNC:9682	PTPRT	11122
C1335290	HGNC:9701	PURA	5813
C1335580	HGNC:9820	RAD51C	5889
C1335588	HGNC:9842	RALGDS	5900
C1335589	HGNC:9854	RANGAP1	5905
C1335590	HGNC:9855	RAP1A	5906
C1335591	HGNC:9865	RARB	5915
C1335596	HGNC:15828	RASD1	51655
C1335602	HGNC:9894	RBL2	5934
C1335604	HGNC:9903	RBM6	10180
C1335605	HGNC:9928	RBX1	9978
C1335606	HGNC:9935	RCN2	5955
C1335607	HGNC:9949	RECQL4	9401
C1335608	HGNC:9950	RECQL5	9400
C1335609	HGNC:9948	RECQL	5965
C1335610	HGNC:9955	RELA	5970
C1335616	HGNC:9998	RGS2	5997
C1335617	HGNC:9999	RGS3	5998
C1335620	HGNC:10013	GRK1	6011
C1335623	HGNC:10019	RIPK1	8737
C1335624	HGNC:10020	RIPK2	8767
C1335625	HGNC:10021	RIPK3	11035
C1335629	HGNC:10056	RNF11	26994
C1335630	HGNC:10082	RNR1	6052
C1335631	HGNC:10251	ROCK1	6093
C1335633	HGNC:10256	ROR1	4919
C1335634	HGNC:10258	RORA	6095
C1335635	HGNC:10298	RPL10	6134
C1335636	HGNC:10303	RPL13	6137
C1335637	HGNC:10312	RPL19	6143
C1335638	HGNC:10331	RPL29	6159
C1335639	HGNC:10364	RPL7A	6130
C1335640	HGNC:10368	RPL8	6132
C1335641	HGNC:10402	RPS19	6223
C1335642	HGNC:10416	RPS27	6232
C1335643	HGNC:10420	RPS3	6188
C1335645	HGNC:10437	RPS6KB2	6199
C1335646	HGNC:16963	RRAGA	10670
C1335647	HGNC:17271	RRAS2	22800
C1335648	HGNC:10451	RRM1	6240
C1335649	HGNC:10452	RRM2	6241
C1335650	HGNC:16954	RASL10A	10633
C1335652	HGNC:10464	RSU1	6251
C1335653	HGNC:10467	RTN1	6252
C1335654	HGNC:10471	RUNX1	861
C1335655	HGNC:10481	RYK	6259
C1335795	HGNC:10488	S100A11	6282
C1335796	HGNC:10489	S100A12	6283
C1335797	HGNC:10492	S100A2	6273
C1335798	HGNC:10499	S100A9	6280
C1335799	HGNC:10504	S100P	6286
C1335803	HGNC:10520	SAFB	6294
C1335805	HGNC:10575	SCG2	7857
C1335806	HGNC:10608	SCTR	6344
C1335807	HGNC:10707	SECTM1	6398
C1335808	HGNC:10720	SELL	6402
C1335809	HGNC:10721	SELP	6403
C1335810	HGNC:10727	SEMA3E	9723
C1335811	HGNC:8945	SERPINI2	5276
C1335812	HGNC:10761	SETDB1	9869
C1335813	HGNC:10773	SFN	2810
C1335814	HGNC:10778	SFRP4	6424
C1335817	HGNC:16885	SH2D3A	10045
C1335818	HGNC:16884	SH2D3C	10044
C1335821	HGNC:10840	SHC1	6464
C1335822	HGNC:18181	SHC3	53358
C1335823	HGNC:10845	SEM1	7979
C1335824	HGNC:10848	SHH	6469
C1335826	HGNC:15928	SIRPB1	10326
C1335828	HGNC:10897	SKIL	6498
C1335829	HGNC:10898	SKIV2L	6499
C1335831	HGNC:10901	SKP2	6502
C1335833	HGNC:10990	SLC25A4	291
C1335834	HGNC:10991	SLC25A5	292
C1335835	HGNC:10992	SLC25A6	293
C1335836	HGNC:3018	SLC26A3	1811
C1335837	HGNC:11005	SLC2A1	6513
C1335840	HGNC:11097	SMARCA1	6594
C1335841	HGNC:11098	SMARCA2	6595
C1335842	HGNC:11099	HLTF	6596
C1335843	HGNC:11100	SMARCA4	6597
C1335844	HGNC:11101	SMARCA5	8467
C1335845	HGNC:11104	SMARCC1	6599
C1335846	HGNC:11105	SMARCC2	6601
C1335847	HGNC:11106	SMARCD1	6602
C1335848	HGNC:11107	SMARCD2	6603
C1335849	HGNC:11108	SMARCD3	6604
C1335850	HGNC:11109	SMARCE1	6605
C1335851	HGNC:11141	SNCG	6623
C1335858	HGNC:11205	SP1	6667
C1335859	HGNC:11217	SPAM1	6677
C1335860	HGNC:11250	SPO11	23626
C1335862	HGNC:11300	SRP19	6728
C1335864	HGNC:11320	ABI1	10006
C1335865	HGNC:11322	SSPN	8082
C1335866	HGNC:11330	SSTR1	6751
C1335867	HGNC:11331	SSTR2	6752
C1335868	HGNC:11332	SSTR3	6753
C1335869	HGNC:11333	SSTR4	6754
C1335870	HGNC:11334	SSTR5	6755
C1335871	HGNC:11329	SST	6750
C1335872	HGNC:11362	STAT1	6772
C1335873	HGNC:11363	STAT2	6773
C1335874	HGNC:11365	STAT4	6775
C1335875	HGNC:11366	STAT5A	6776
C1335876	HGNC:11367	STAT5B	6777
C1335877	HGNC:11368	STAT6	6778
C1335878	HGNC:11374	STC2	8614
C1335879	HGNC:11386	STIM1	6786
C1335892	HGNC:11491	SYK	6850
C1336556	HGNC:11522	TACC1	6867
C1336557	HGNC:11523	TACC2	10579
C1336558	HGNC:11524	TACC3	10460
C1336560	HGNC:11543	TAF10	6881
C1336561	HGNC:11544	TAF11	6882
C1336562	HGNC:11545	TAF12	6883
C1336563	HGNC:11546	TAF13	6884
C1336564	HGNC:11535	TAF1	6872
C1336565	HGNC:11536	TAF2	6873
C1336566	HGNC:17303	TAF3	83860
C1336567	HGNC:11537	TAF4	6874
C1336568	HGNC:11539	TAF5	6877
C1336569	HGNC:11540	TAF6	6878
C1336571	HGNC:11541	TAF7	6879
C1336573	HGNC:11542	TAF9	6880
C1336574	HGNC:11557	TAL2	6887
C1336575	HGNC:43	TAP1	6890
C1336576	HGNC:44	TAP2	6891
C1336578	HGNC:11577	TAZ	6901
C1336579	HGNC:11584	TBK1	29110
C1336594	HGNC:11589	TBPL1	9519
C1336596	HGNC:11633	TCF3	6929
C1336598	HGNC:11649	TCL1B	9623
C1336599	HGNC:11692	TCTA	6988
C1336601	HGNC:11719	TEC	7006
C1336602	HGNC:11724	TEK	7010
C1336603	HGNC:11726	TEP1	7011
C1336604	HGNC:11728	TERF1	7013
C1336605	HGNC:11729	TERF2	7014
C1336606	HGNC:11744	TFAP2C	7022
C1336607	HGNC:11751	TFDP2	7029
C1336608	HGNC:11752	TFE3	7030
C1336620	HGNC:11765	TGFA	7039
C1336621	HGNC:11768	TGFB2	7042
C1336622	HGNC:11769	TGFB3	7043
C1336623	HGNC:11771	TGFBI	7045
C1336624	HGNC:11772	TGFBR1	7046
C1336625	HGNC:11774	TGFBR3	7049
C1336626	HGNC:11785	THBS1	7057
C1336627	HGNC:11786	THBS2	7058
C1336629	HGNC:11821	TIMP2	7077
C1336630	HGNC:11822	TIMP3	7078
C1336631	HGNC:11824	TINF2	26277
C1336634	HGNC:11848	TLR2	7097
C1336635	HGNC:11849	TLR3	7098
C1336636	HGNC:11850	TLR4	7099
C1336637	HGNC:11851	TLR5	7100
C1336638	HGNC:16711	TLR6	10333
C1336639	HGNC:15631	TLR7	51284
C1336640	HGNC:15632	TLR8	51311
C1336641	HGNC:11876	TMPRSS2	7113
C1336642	HGNC:5318	TNC	3371
C1336643	HGNC:11904	TNFRSF10A	8797
C1336644	HGNC:11905	TNFRSF10B	8795
C1336645	HGNC:11909	TNFRSF11B	4982
C1336646	HGNC:11925	TNFSF10	8743
C1336647	HGNC:11931	TNFSF15	9966
C1336648	HGNC:11934	TNFSF4	7292
C1336653	HGNC:11940	TNK1	8711
C1336654	HGNC:11941	TNKS	8658
C1336655	HGNC:16476	TOLLIP	54472
C1336656	HGNC:11986	TOP1	7150
C1336657	HGNC:11989	TOP2A	7153
C1336658	HGNC:11990	TOP2B	7155
C1336659	HGNC:11992	TOP3A	7156
C1336660	HGNC:17008	TOPBP1	11073
C1336661	HGNC:12006	TPD52L1	7164
C1336662	HGNC:12005	TPD52	7163
C1336663	HGNC:12014	TPMT	7172
C1336664	HGNC:12030	TRADD	8717
C1336665	HGNC:12034	TRAF4	9618
C1336666	HGNC:12036	TRAF6	7189
C1336670	HGNC:12269	TREX1	11277
C1336671	HGNC:12270	TREX2	11219
C1336674	HGNC:12303	TRIO	7204
C1336675	HGNC:12304	TRIP10	9322
C1336676	HGNC:14323	TRPM5	29850
C1336677	HGNC:12347	TRRAP	8295
C1336678	HGNC:15971	TSG101	7251
C1336679	HGNC:12373	TSHR	7253
C1336680	HGNC:30719	TSKS	60385
C1336681	HGNC:30743	TSLP	85480
C1336683	HGNC:12383	EIPR1	7260
C1336686	HGNC:12386	TSSC4	10078
C1336688	HGNC:12401	TTK	7272
C1336690	HGNC:12435	TXN	7295
C1336692	HGNC:12449	TYROBP	7305
C1336694	HGNC:12450	TYRP1	7306
C1336848	HGNC:12631	USP8	9101
C1336926	HGNC:12657	VAV1	7409
C1336927	HGNC:12659	VAV3	10451
C1336929	HGNC:12665	VCL	7414
C1336930	HGNC:12669	VDAC1	7416
C1336931	HGNC:12672	VDAC2	7417
C1336932	HGNC:12674	VDAC3	7419
C1336933	HGNC:12682	VEGFC	7424
C1336936	HGNC:12694	VIPR1	7433
C1336937	HGNC:12724	VTN	7448
C1336938	HGNC:12726	VWF	7450
C1336984	HGNC:20224	DCAF5	8816
C1336986	HGNC:15466	WFDC1	58189
C1336988	HGNC:15939	WFDC2	10406
C1336990	HGNC:12769	WISP1	8840
C1337001	HGNC:12782	WNT3	7473
C1337002	HGNC:12783	WNT4	54361
C1337005	HGNC:12786	WNT7A	7476
C1337007	HGNC:12791	WRN	7486
C1337027	HGNC:30932	XAF1	54739
C1337028	HGNC:10646	XCL2	6846
C1337029	HGNC:1625	XCR1	2829
C1337030	HGNC:12814	XPA	7507
C1337031	HGNC:12829	XRCC2	7516
C1337032	HGNC:12830	XRCC3	7517
C1337033	HGNC:12831	XRCC4	7518
C1337034	HGNC:12833	XRCC5	7520
C1337037	HGNC:12840	YARS	8565
C1337090	HGNC:2348	CREBBP	1387
C1337091	HGNC:10630	CCL4	6351
C1337092	HGNC:10618	CCL2	6347
C1337096	HGNC:994	BCL2L11	10018
C1337098	HGNC:1058	BLM	641
C1337104	HGNC:11343	ST13	6767
C1337105	HGNC:5156	HPR	3250
C1337106	HGNC:11588	TBP	6908
C1337107	HGNC:6761	MXD1	4084
C1337108	HGNC:6860	MAP3K8	1326
C1337109	HGNC:592	XIAP	331
C1337110	HGNC:1762	CDH3	1001
C1337111	HGNC:9201	POMC	5443
C1337112	HGNC:6081	INS	3630
C1337114	HGNC:10718	SELE	6401
C1363878	HGNC:10645	XCL1	6375
C1363982	HGNC:11917	TNFRSF1B	7133
C1363984	HGNC:11916	TNFRSF1A	7132
C1364012	HGNC:3693	FGFRL1	53834
C1364020	HGNC:4445	GPA33	10223
C1364081	HGNC:7027	MERTK	10461
C1364082	HGNC:7381	MST1R	4486
C1364113	HGNC:10625	CCL26	10344
C1364142	HGNC:11119	SMO	6608
C1364160	HGNC:11373	STC1	6781
C1364508	HGNC:12015	TPO	7173
C1364818	HGNC:620	APP	351
C1366332	HGNC:5715	IGK	50802
C1366355	HGNC:4854	HDAC3	8841
C1366358	HGNC:7173	MMP3	4314
C1366370	HGNC:3546	F8	2157
C1366439	HGNC:10839	SHBG	6462
C1366441	HGNC:3392	EPHB1	2047
C1366448	HGNC:11727	TERC	7012
C1366449	HGNC:3537	F2R	2149
C1366450	HGNC:936	BAD	572
C1366459	HGNC:971	BCAR1	9564
C1366462	HGNC:8638	KAT2B	8850
C1366463	HGNC:6596	LIF	3976
C1366464	HGNC:3551	F9	2158
C1366475	HGNC:12828	XRCC1	7515
C1366477	HGNC:11847	TLR1	7096
C1366479	HGNC:1499	CASP1	834
C1366480	HGNC:6343	KITLG	4254
C1366486	HGNC:14582	LAMP3	27074
C1366487	HGNC:3590	FAP	2191
C1366488	HGNC:2355	CRH	1392
C1366489	HGNC:6364	KLK3	354
C1366490	HGNC:289	GRK2	156
C1366496	HGNC:2594	CYP19A1	1588
C1366499	HGNC:7154	MME	4311
C1366500	HGNC:8910	PGR	5241
C1366502	HGNC:11743	TFAP2B	7021
C1366503	HGNC:5100	HOXA10	3206
C1366506	HGNC:19880	EMILIN1	11117
C1366509	HGNC:2897	DLC1	10395
C1366510	HGNC:6616	LIMS1	3987
C1366512	HGNC:4564	GRB10	2887
C1366513	HGNC:1505	CASP4	837
C1366514	HGNC:4897	HGS	9146
C1366515	HGNC:6554	LEPR	3953
C1366516	HGNC:6116	IRF1	3659
C1366517	HGNC:10760	SET	6418
C1366519	HGNC:7157	MMP11	4320
C1366520	HGNC:11344	ST14	6768
C1366521	HGNC:11346	IL24	11009
C1366524	HGNC:10619	CCL20	6364
C1366525	HGNC:9991	RGS1	5996
C1366526	HGNC:1131	BTG2	7832
C1366527	HGNC:14085	RTN4	57142
C1366529	HGNC:6547	LDLR	3949
C1366530	HGNC:3700	FH	2271
C1366532	HGNC:24676	FASTK	10922
C1366535	HGNC:894	AVP	551
C1366536	HGNC:9864	RARA	5914
C1366537	HGNC:1736	CDC42	998
C1366544	HGNC:10257	ROR2	4920
C1366550	HGNC:4392	GNAS	2778
C1366555	HGNC:3012	DPYD	1806
C1366556	HGNC:1103	BRD2	6046
C1366557	HGNC:11766	TGFB1	7040
C1366561	HGNC:1700	CD80	941
C1366562	HGNC:6149	ITGAM	3684
C1366563	HGNC:11755	TFF1	7031
C1366564	HGNC:3415	EPO	2056
C1366565	HGNC:11092	SLPI	6590
C1366566	HGNC:10626	CCL27	10850
C1366571	HGNC:6025	CXCL8	3576
C1366572	HGNC:10639	CXCL13	10563
C1366582	HGNC:10498	S100A8	6279
C1366583	HGNC:3349	ENG	2022
C1366586	HGNC:16696	SNW1	22938
C1366587	HGNC:6943	MCL1	4170
C1366618	HGNC:1786	CDKN1C	1028
C1366622	HGNC:9833	MOK	5891
C1366623	HGNC:626	APRT	353
C1366628	HGNC:13533	ATP8A2	51761
C1366631	HGNC:333	AGT	183
C1366644	HGNC:3443	EREG	2069
C1366645	HGNC:1663	CD36	948
C1366646	HGNC:12693	VIP	7432
C1366649	HGNC:356	CRYBG1	202
C1366757	HGNC:3438	ERCC6	2074
