uberon_id	cui
UBERON:0003715	UMLS:C0037991
UBERON:0003716	UMLS:C0034898
UBERON:0003716	UMLS:C0242474
UBERON:0003718	UMLS:C0027871
UBERON:0003720	UMLS:C0230044
UBERON:0003721	UMLS:C0023740
UBERON:0003722	UMLS:C0230045
UBERON:0003723	UMLS:C0036286
UBERON:0003723	UMLS:C0042598
UBERON:0003724	UMLS:C0026855
UBERON:0003725	UMLS:C0007854
UBERON:0003726	UMLS:C0039983
UBERON:0003726	UMLS:C0205967
UBERON:0003727	UMLS:C1285089
UBERON:0003728	UMLS:C0025066
UBERON:0003729	UMLS:C0026639
UBERON:0003729	UMLS:C1578559
UBERON:0003822	UMLS:C0446516
UBERON:0003823	UMLS:C1140621
UBERON:0003824	UMLS:C0039983
UBERON:0003824	UMLS:C0205967
UBERON:0003843	UMLS:C1709309
UBERON:0003846	UMLS:C1711423
UBERON:0003847	UMLS:C1711424
UBERON:0003861	UMLS:C0223076
UBERON:0003862	UMLS:C1708086
UBERON:0003863	UMLS:C1708088
UBERON:0003864	UMLS:C0223828
UBERON:0003865	UMLS:C1269782
UBERON:0003867	UMLS:C0224026
UBERON:0003868	UMLS:C0224020
UBERON:0003881	UMLS:C0694598
UBERON:0003882	UMLS:C0694599
UBERON:0003883	UMLS:C0694600
UBERON:0003884	UMLS:C2328406
UBERON:0003887	UMLS:C1512940
UBERON:0003888	UMLS:C1517055
UBERON:0003889	UMLS:C0015560
UBERON:0003890	UMLS:C0026732
UBERON:0003891	UMLS:C0927195
UBERON:0003894	UMLS:C0734013
UBERON:0003894	UMLS:C1514451
UBERON:0003902	UMLS:C1518263
UBERON:0003903	UMLS:C0006440
UBERON:0003906	UMLS:C1516293
UBERON:0003911	UMLS:C1516506
UBERON:0003917	UMLS:C0015665
UBERON:0003922	UMLS:C1283285
UBERON:0003929	UMLS:C0836205
UBERON:0003943	UMLS:C0501716
UBERON:0003948	UMLS:C0005853
UBERON:0003951	UMLS:C0016823
UBERON:0003951	UMLS:C0740422
UBERON:0003957	UMLS:C0085156
UBERON:0003959	UMLS:C0035278
UBERON:0003981	UMLS:C1514441
UBERON:0003987	UMLS:C0229950
UBERON:0003991	UMLS:C0152288
UBERON:0003992	UMLS:C0152287
UBERON:0003993	UMLS:C0016520
UBERON:0004012	UMLS:C0027929
UBERON:0004014	UMLS:C0227766
UBERON:0004016	UMLS:C0180383
UBERON:0004019	UMLS:C0033093
UBERON:0004027	UMLS:C0230972
UBERON:0004029	UMLS:C0229108
UBERON:0004050	UMLS:C0228144
UBERON:0004052	UMLS:C0228150
UBERON:0004055	UMLS:C1514439
UBERON:0004056	UMLS:C1514434
UBERON:0004064	UMLS:C1511061
UBERON:0004066	UMLS:C1517321
UBERON:0004084	UMLS:C0227759
UBERON:0004085	UMLS:C0227760
UBERON:0004086	UMLS:C0007799
UBERON:0004086	UMLS:C0016520
UBERON:0004087	UMLS:C0042460
UBERON:0004096	UMLS:C0028881
UBERON:0004103	UMLS:C0002386
UBERON:0004103	UMLS:C0447411
UBERON:0004106	UMLS:C0229319
UBERON:0004108	UMLS:C0222724
UBERON:0004113	UMLS:C1513769
UBERON:0004117	UMLS:C0231067
UBERON:0004122	UMLS:C0042066
UBERON:0004128	UMLS:C0231106
UBERON:0004130	UMLS:C1707522
UBERON:0004134	UMLS:C0022677
UBERON:0004135	UMLS:C0022676
UBERON:0004148	UMLS:C0226654
UBERON:0004148	UMLS:C0226737
UBERON:0004154	UMLS:C0225837
UBERON:0004155	UMLS:C0225838
UBERON:0004161	UMLS:C0231004
UBERON:0004167	UMLS:C0152301
UBERON:0004170	UMLS:C1520137
UBERON:0004178	UMLS:C1706825
UBERON:0004184	UMLS:C1521760
UBERON:0004187	UMLS:C0018597
UBERON:0004194	UMLS:C1517630
UBERON:0004200	UMLS:C0227629
UBERON:0004200	UMLS:C1514613
UBERON:0004212	UMLS:C0226356
UBERON:0004221	UMLS:C1708547
UBERON:0004232	UMLS:C1708791
UBERON:0004237	UMLS:C0026844
UBERON:0004237	UMLS:C1519956
UBERON:0004240	UMLS:C1708179
UBERON:0004242	UMLS:C1707055
UBERON:0004274	UMLS:C1711323
UBERON:0004276	UMLS:C1707392
UBERON:0004288	UMLS:C0816871
UBERON:0004290	UMLS:C1511786
UBERON:0004294	UMLS:C0227647
UBERON:0004339	UMLS:C0205950
UBERON:0004340	UMLS:C0002084
UBERON:0004341	UMLS:C0033153
UBERON:0004344	UMLS:C0231085
UBERON:0004346	UMLS:C0228051
UBERON:0004347	UMLS:C0282505
UBERON:0004356	UMLS:C1516037
UBERON:0004358	UMLS:C0228023
UBERON:0004359	UMLS:C0228022
UBERON:0004360	UMLS:C0228024
UBERON:0004362	UMLS:C1517197
UBERON:0004363	UMLS:C0003489
UBERON:0004367	UMLS:C0011665
UBERON:0004370	UMLS:C0229127
UBERON:0004449	UMLS:C0007770
UBERON:0004450	UMLS:C0750610
UBERON:0004452	UMLS:C0043262
UBERON:0004455	UMLS:C1518306
UBERON:0004465	UMLS:C0027532
UBERON:0004478	UMLS:C0023054
UBERON:0004478	UMLS:C0224177
UBERON:0004478	UMLS:C0224178
UBERON:0004478	UMLS:C0224181
UBERON:0004478	UMLS:C0224182
UBERON:0004478	UMLS:C0224183
UBERON:0004478	UMLS:C0448336
UBERON:0004478	UMLS:C1510945
UBERON:0004533	UMLS:C0227998
UBERON:0004534	UMLS:C0227997
UBERON:0004535	UMLS:C0007226
UBERON:0004538	UMLS:C0227614
UBERON:0004539	UMLS:C0227613
UBERON:0004545	UMLS:C0152345
UBERON:0004547	UMLS:C0230964
UBERON:0004550	UMLS:C0227192
UBERON:0004562	UMLS:C0447128
UBERON:0004582	UMLS:C1267406
UBERON:0004590	UMLS:C1409894
UBERON:0004601	UMLS:C1709945
UBERON:0004602	UMLS:C1709949
UBERON:0004603	UMLS:C1709950
UBERON:0004604	UMLS:C1709951
UBERON:0004605	UMLS:C1711376
UBERON:0004606	UMLS:C1709952
UBERON:0004607	UMLS:C1709953
UBERON:0004608	UMLS:C1709955
UBERON:0004609	UMLS:C1709946
UBERON:0004610	UMLS:C1709947
UBERON:0004611	UMLS:C1709948
UBERON:0004612	UMLS:C0459939
UBERON:0004613	UMLS:C0459941
UBERON:0004614	UMLS:C0459943
UBERON:0004615	UMLS:C0459944
UBERON:0004616	UMLS:C0223176
UBERON:0004617	UMLS:C0223492
UBERON:0004618	UMLS:C0223507
UBERON:0004619	UMLS:C0223522
UBERON:0004620	UMLS:C0223537
UBERON:0004621	UMLS:C0223552
UBERON:0004622	UMLS:C0223598
UBERON:0004623	UMLS:C0223599
UBERON:0004624	UMLS:C0223600
UBERON:0004625	UMLS:C0223601
UBERON:0004626	UMLS:C0459933
UBERON:0004627	UMLS:C0459936
UBERON:0004628	UMLS:C0459952
UBERON:0004629	UMLS:C0459951
UBERON:0004630	UMLS:C0459950
UBERON:0004631	UMLS:C0459949
UBERON:0004632	UMLS:C0459947
UBERON:0004633	UMLS:C0459954
UBERON:0004634	UMLS:C0459955
UBERON:0004635	UMLS:C0459956
UBERON:0004636	UMLS:C0459957
UBERON:0004638	UMLS:C1706972
UBERON:0004641	UMLS:C0229681
UBERON:0004643	UMLS:C0228162
UBERON:0004644	UMLS:C0228171
UBERON:0004645	UMLS:C0225339
UBERON:0004646	UMLS:C0226153
UBERON:0004647	UMLS:C0227518
UBERON:0004648	UMLS:C0227177
UBERON:0004657	UMLS:C0024688
UBERON:0004670	UMLS:C0014472
UBERON:0004671	UMLS:C0152300
UBERON:0004672	UMLS:C0152282
UBERON:0004676	UMLS:C0228567
UBERON:0004676	UMLS:C0228582
UBERON:0004677	UMLS:C1512274
UBERON:0004680	UMLS:C0228289
UBERON:0004684	UMLS:C0034671
UBERON:0004690	UMLS:C0226751
UBERON:0004691	UMLS:C1707061
UBERON:0004697	UMLS:C1711398
UBERON:0004698	UMLS:C1710623
UBERON:0004700	UMLS:C1706849
UBERON:0004701	UMLS:C1710626
UBERON:0004704	UMLS:C0836913
UBERON:0004706	UMLS:C1284055
UBERON:0004711	UMLS:C0022427
UBERON:0004713	UMLS:C0227937
UBERON:0004713	UMLS:C1709494
UBERON:0004714	UMLS:C0036700
UBERON:0004716	UMLS:C1516779
UBERON:0004717	UMLS:C1272490
UBERON:0004718	UMLS:C1272489
UBERON:0004720	UMLS:C0228482
UBERON:0004721	UMLS:C0229465
UBERON:0004722	UMLS:C0458298
UBERON:0004723	UMLS:C1512856
UBERON:0004724	UMLS:C0229251
UBERON:0004725	UMLS:C0228280
UBERON:0004727	UMLS:C0009201
UBERON:0004734	UMLS:C0017199
UBERON:0004734	UMLS:C1284022
UBERON:0004754	UMLS:C0016521
UBERON:0004758	UMLS:C0036139
UBERON:0004760	UMLS:C0162322
UBERON:0004761	UMLS:C1516496
UBERON:0004769	UMLS:C0242696
UBERON:0004772	UMLS:C0459586
UBERON:0004780	UMLS:C1708197
UBERON:0004781	UMLS:C1708175
UBERON:0004785	UMLS:C0225385
UBERON:0004785	UMLS:C0751974
UBERON:0004787	UMLS:C1710585
UBERON:0004788	UMLS:C1709899
UBERON:0004791	UMLS:C1515431
UBERON:0004792	UMLS:C1518866
UBERON:0004793	UMLS:C1518867
UBERON:0004794	UMLS:C0227179
UBERON:0004795	UMLS:C0030296
UBERON:0004796	UMLS:C1709733
UBERON:0004799	UMLS:C1710454
UBERON:0004800	UMLS:C1707050
UBERON:0004801	UMLS:C1711358
UBERON:0004805	UMLS:C1710049
UBERON:0004806	UMLS:C1710617
UBERON:0004810	UMLS:C1709902
UBERON:0004812	UMLS:C1709639
UBERON:0004813	UMLS:C0036629
UBERON:0004816	UMLS:C0751258
UBERON:0004820	UMLS:C1711208
UBERON:0004822	UMLS:C1711347
UBERON:0004823	UMLS:C1708552
UBERON:0004851	UMLS:C1706824
UBERON:0004852	UMLS:C0006904
UBERON:0004852	UMLS:C0014261
UBERON:0004861	UMLS:C1709959
UBERON:0004862	UMLS:C1708673
UBERON:0004863	UMLS:C1710393
UBERON:0004864	UMLS:C0030741
UBERON:0004864	UMLS:C0035330
UBERON:0004870	UMLS:C0458297
UBERON:0004873	UMLS:C1519472
UBERON:0004874	UMLS:C1519423
UBERON:0004875	UMLS:C1283944
UBERON:0004885	UMLS:C0929176
UBERON:0004886	UMLS:C0225701
UBERON:0004893	UMLS:C1706784
UBERON:0004894	UMLS:C0225695
UBERON:0004907	UMLS:C0226875
UBERON:0004908	UMLS:C0226874
UBERON:0004909	UMLS:C1517534
UBERON:0004913	UMLS:C0042425
UBERON:0004915	UMLS:C0028872
UBERON:0004919	UMLS:C1710586
UBERON:0005031	UMLS:C0226933
UBERON:0005032	UMLS:C0226939
UBERON:0005052	UMLS:C1510668
UBERON:0005061	UMLS:C0814992
UBERON:0005062	UMLS:C0814993
UBERON:0005079	UMLS:C0013702
UBERON:0005094	UMLS:C0004895
UBERON:0005094	UMLS:C0282069
UBERON:0005164	UMLS:C0227658
UBERON:0005171	UMLS:C0917710
UBERON:0005193	UMLS:C0226184
UBERON:0005194	UMLS:C0226629
UBERON:0005196	UMLS:C1710156
UBERON:0005236	UMLS:C0458718
UBERON:0005236	UMLS:C1735318
UBERON:0005294	UMLS:C0231047
UBERON:0005294	UMLS:C1512243
UBERON:0005295	UMLS:C1512242
UBERON:0005296	UMLS:C1511527
UBERON:0005299	UMLS:C0227771
UBERON:0005301	UMLS:C0227956
UBERON:0005302	UMLS:C2699356
UBERON:0005303	UMLS:C0020613
UBERON:0005303	UMLS:C0205797
UBERON:0005303	UMLS:C1711378
UBERON:0005304	UMLS:C0038564
UBERON:0005305	UMLS:C0229577
UBERON:0005335	UMLS:C0178551
UBERON:0005352	UMLS:C0037855
UBERON:0005356	UMLS:C0229548
UBERON:0005356	UMLS:C1709841
UBERON:0005357	UMLS:C0014472
UBERON:0005363	UMLS:C0028252
UBERON:0005366	UMLS:C0178780
UBERON:0005373	UMLS:C0458459
UBERON:0005384	UMLS:C1709151
UBERON:0005385	UMLS:C1709152
UBERON:0005386	UMLS:C0028937
UBERON:0005386	UMLS:C0599332
UBERON:0005390	UMLS:C1709063
UBERON:0005391	UMLS:C1517039
UBERON:0005392	UMLS:C1517046
UBERON:0005393	UMLS:C1512872
UBERON:0005394	UMLS:C1517447
UBERON:0005396	UMLS:C0007272
UBERON:0005409	UMLS:C0012240
UBERON:0005413	UMLS:C0752211
UBERON:0005431	UMLS:C0149603
UBERON:0005435	UMLS:C0008840
UBERON:0005437	UMLS:C0149601
UBERON:0005438	UMLS:C0456944
UBERON:0005440	UMLS:C0013273
UBERON:0005441	UMLS:C1744535
UBERON:0005442	UMLS:C0224375
UBERON:0005448	UMLS:C0230259
UBERON:0005454	UMLS:C1512878
UBERON:0005456	UMLS:C0222712
UBERON:0005462	UMLS:C0024090
UBERON:0005463	UMLS:C1518051
UBERON:0005463	UMLS:C1518052
UBERON:0005465	UMLS:C0028783
UBERON:0005467	UMLS:C1514163
UBERON:0005485	UMLS:C0225848
UBERON:0005487	UMLS:C0231091
UBERON:0005493	UMLS:C0448345
UBERON:0005602	UMLS:C1512038
UBERON:0005609	UMLS:C0020887
UBERON:0005610	UMLS:C0020888
UBERON:0005610	UMLS:C0226763
UBERON:0005611	UMLS:C1708516
UBERON:0005612	UMLS:C0459917
UBERON:0005614	UMLS:C1182652
UBERON:0005616	UMLS:C0025465
UBERON:0005617	UMLS:C0025473
UBERON:0005620	UMLS:C1268540
UBERON:0005626	UMLS:C1519967
UBERON:0005725	UMLS:C0228065
UBERON:0005734	UMLS:C0225342
UBERON:0005750	UMLS:C0227645
UBERON:0005751	UMLS:C0227644
UBERON:0005760	UMLS:C1519838
UBERON:0005769	UMLS:C0004799
UBERON:0005777	UMLS:C0599297
UBERON:0005787	UMLS:C1235665
UBERON:0005788	UMLS:C1517719
UBERON:0005789	UMLS:C1517718
UBERON:0005800	UMLS:C0506947
UBERON:0005806	UMLS:C0032717
UBERON:0005806	UMLS:C0226727
UBERON:0005821	UMLS:C0228522
UBERON:0005835	UMLS:C0228578
UBERON:0005839	UMLS:C0228634
UBERON:0005841	UMLS:C0228617
UBERON:0005843	UMLS:C0581669
UBERON:0005843	UMLS:C1280196
UBERON:0005847	UMLS:C0228635
UBERON:0005849	UMLS:C0228618
UBERON:0005852	UMLS:C0228636
UBERON:0005852	UMLS:C1288556
UBERON:0005854	UMLS:C0228619
UBERON:0005854	UMLS:C1278746
UBERON:0005867	UMLS:C1512982
UBERON:0005868	UMLS:C1513037
UBERON:0005879	UMLS:C1280559
UBERON:0005899	UMLS:C0016505
UBERON:0005922	UMLS:C0225434
UBERON:0005928	UMLS:C0595944
UBERON:0005932	UMLS:C0221962
UBERON:0005944	UMLS:C0222645
UBERON:0005953	UMLS:C1881209
UBERON:0005968	UMLS:C0221973
UBERON:0005969	UMLS:C0040573
UBERON:0005974	UMLS:C0008841
UBERON:0005985	UMLS:C0010075
UBERON:0005985	UMLS:C0205042
UBERON:0005985	UMLS:C0500485
UBERON:0005985	UMLS:C3495141
UBERON:0005994	UMLS:C0008484
UBERON:0006005	UMLS:C1182701
UBERON:0006009	UMLS:C0225923
UBERON:0006059	UMLS:C0228120
UBERON:0006072	UMLS:C0728985
UBERON:0006073	UMLS:C0581269
UBERON:0006081	UMLS:C0227544
UBERON:0006082	UMLS:C0447584
UBERON:0006086	UMLS:C0228321
UBERON:0006087	UMLS:C0228533
UBERON:0006088	UMLS:C0152304
UBERON:0006089	UMLS:C0175552
UBERON:0006090	UMLS:C0175550
UBERON:0006091	UMLS:C0152283
UBERON:0006092	UMLS:C0152307
UBERON:0006093	UMLS:C0152306
UBERON:0006094	UMLS:C0152303
UBERON:0006095	UMLS:C1272502
UBERON:0006096	UMLS:C1272506
UBERON:0006097	UMLS:C0175553
UBERON:0006098	UMLS:C0004781
UBERON:0006099	UMLS:C1272523
UBERON:0006100	UMLS:C1272525
UBERON:0006101	UMLS:C1272542
UBERON:0006102	UMLS:C1272496
UBERON:0006104	UMLS:C1272497
UBERON:0006106	UMLS:C0009198
UBERON:0006106	UMLS:C0458767
UBERON:0006107	UMLS:C0175220
UBERON:0006108	UMLS:C0175214
UBERON:0006114	UMLS:C0228228
UBERON:0006115	UMLS:C0228288
UBERON:0006116	UMLS:C0175551
UBERON:0006117	UMLS:C0175549
UBERON:0006135	UMLS:C0027750
UBERON:0006136	UMLS:C0501409
UBERON:0006197	UMLS:C2698201
UBERON:0006199	UMLS:C0226544
UBERON:0006203	UMLS:C0229316
UBERON:0006217	UMLS:C0231056
UBERON:0006257	UMLS:C1283960
UBERON:0006259	UMLS:C1517769
UBERON:0006266	UMLS:C1513875
UBERON:0006267	UMLS:C1518429
UBERON:0006268	UMLS:C1518430
UBERON:0006275	UMLS:C1283967
UBERON:0006296	UMLS:C0231088
UBERON:0006300	UMLS:C0231090
UBERON:0006311	UMLS:C0459556
UBERON:0006314	UMLS:C0005889
UBERON:0006318	UMLS:C0229105
UBERON:0006320	UMLS:C0582817
UBERON:0006321	UMLS:C0582816
UBERON:0006322	UMLS:C0582819
UBERON:0006323	UMLS:C0582818
UBERON:0006329	UMLS:C1515063
UBERON:0006330	UMLS:C0930558
UBERON:0006345	UMLS:C1284048
UBERON:0006347	UMLS:C1707451
UBERON:0006349	UMLS:C0282640
UBERON:0006356	UMLS:C1707930
UBERON:0006378	UMLS:C0042640
UBERON:0006447	UMLS:C0457871
UBERON:0006448	UMLS:C0457872
UBERON:0006449	UMLS:C0457874
UBERON:0006450	UMLS:C0457873
UBERON:0006451	UMLS:C0457875
UBERON:0006452	UMLS:C0457862
UBERON:0006453	UMLS:C0457863
UBERON:0006454	UMLS:C0457864
UBERON:0006455	UMLS:C0457865
UBERON:0006456	UMLS:C0457866
UBERON:0006457	UMLS:C0457859
UBERON:0006458	UMLS:C0457860
UBERON:0006459	UMLS:C0457861
UBERON:0006460	UMLS:C0457876
UBERON:0006461	UMLS:C0457877
UBERON:0006462	UMLS:C0457878
UBERON:0006463	UMLS:C0457879
UBERON:0006464	UMLS:C0457880
UBERON:0006465	UMLS:C0457867
UBERON:0006466	UMLS:C0457868
UBERON:0006467	UMLS:C0457869
UBERON:0006468	UMLS:C0457870
UBERON:0006469	UMLS:C0457851
UBERON:0006470	UMLS:C0457858
UBERON:0006471	UMLS:C1272527
UBERON:0006472	UMLS:C1272528
UBERON:0006473	UMLS:C1272536
UBERON:0006474	UMLS:C1272491
UBERON:0006475	UMLS:C1272492
UBERON:0006476	UMLS:C1272494
UBERON:0006477	UMLS:C1272495
UBERON:0006478	UMLS:C1272498
UBERON:0006479	UMLS:C1272499
UBERON:0006480	UMLS:C1272500
UBERON:0006481	UMLS:C1272509
UBERON:0006482	UMLS:C1272511
UBERON:0006483	UMLS:C1272512
UBERON:0006484	UMLS:C1272513
UBERON:0006485	UMLS:C1272514
UBERON:0006486	UMLS:C1272514
UBERON:0006488	UMLS:C0457853
UBERON:0006489	UMLS:C0457852
UBERON:0006490	UMLS:C0457854
UBERON:0006491	UMLS:C0457855
UBERON:0006492	UMLS:C0457856
UBERON:0006493	UMLS:C0457857
UBERON:0006497	UMLS:C0448494
UBERON:0006499	UMLS:C1744541
UBERON:0006502	UMLS:C1744540
UBERON:0006505	UMLS:C1709453
UBERON:0006517	UMLS:C0022651
UBERON:0006518	UMLS:C1285106
UBERON:0006531	UMLS:C0028863
UBERON:0006531	UMLS:C0224134
UBERON:0006531	UMLS:C0229105
UBERON:0006531	UMLS:C0448311
UBERON:0006531	UMLS:C0582816
UBERON:0006531	UMLS:C0582817
UBERON:0006531	UMLS:C4248929
UBERON:0006534	UMLS:C1707510
UBERON:0006538	UMLS:C1514899
UBERON:0006558	UMLS:C0024235
UBERON:0006564	UMLS:C0226433
UBERON:0006574	UMLS:C0821671
UBERON:0006585	UMLS:C0682674
UBERON:0006586	UMLS:C1518679
UBERON:0006588	UMLS:C0230247
UBERON:0006589	UMLS:C0035877
UBERON:0006614	UMLS:C0225205
UBERON:0006615	UMLS:C0226504
UBERON:0006636	UMLS:C0226408
UBERON:0006643	UMLS:C0227999
UBERON:0006651	UMLS:C1512521
UBERON:0006653	UMLS:C0227769
UBERON:0006657	UMLS:C1261046
UBERON:0006660	UMLS:C0225358
UBERON:0006666	UMLS:C0042448
UBERON:0006670	UMLS:C0230162
UBERON:0006676	UMLS:C0225357
UBERON:0006678	UMLS:C1517293
UBERON:0006679	UMLS:C0225594
UBERON:0006689	UMLS:C2339893
UBERON:0006691	UMLS:C0228121
UBERON:0006692	UMLS:C0037922
UBERON:0006692	UMLS:C1522467
UBERON:0006698	UMLS:C0228376
UBERON:0006718	UMLS:C1512882
UBERON:0006719	UMLS:C1517045
UBERON:0006720	UMLS:C0034001
UBERON:0006723	UMLS:C0229503
UBERON:0006724	UMLS:C0037960
UBERON:0006725	UMLS:C0229477
UBERON:0006726	UMLS:C1711189
UBERON:0006729	UMLS:C0227530
UBERON:0006743	UMLS:C0175486
UBERON:0006749	UMLS:C0447651
UBERON:0006755	UMLS:C0447650
UBERON:0006761	UMLS:C0085376
UBERON:0006763	UMLS:C1179037
UBERON:0006764	UMLS:C0149562
UBERON:0006767	UMLS:C0015813
UBERON:0006799	UMLS:C0682578
UBERON:0006799	UMLS:C1708242
UBERON:0006801	UMLS:C0223683
UBERON:0006803	UMLS:C0223670
UBERON:0006810	UMLS:C0223710
UBERON:0006821	UMLS:C1184459
UBERON:0006842	UMLS:C0162405
UBERON:0006844	UMLS:C0226994
UBERON:0006849	UMLS:C0036277
UBERON:0006856	UMLS:C0021800
UBERON:0006869	UMLS:C0013782
UBERON:0006871	UMLS:C1517291
UBERON:0006875	UMLS:C1512334
UBERON:0006878	UMLS:C0230963
UBERON:0006907	UMLS:C0242874
UBERON:0006908	UMLS:C0242873
UBERON:0006912	UMLS:C1511195
UBERON:0006914	UMLS:C0221909
UBERON:0006915	UMLS:C0836131
UBERON:0006920	UMLS:C1707950
UBERON:0006922	UMLS:C1707351
UBERON:0006923	UMLS:C1711259
UBERON:0006929	UMLS:C0225337
UBERON:0006946	UMLS:C0228013
UBERON:0006950	UMLS:C1514963
UBERON:0006951	UMLS:C1512780
UBERON:0006952	UMLS:C1518682
UBERON:0006956	UMLS:C1578559
UBERON:0006958	UMLS:C0226659
UBERON:0006960	UMLS:C0737271
UBERON:0006964	UMLS:C0175322
UBERON:0006967	UMLS:C0019939
UBERON:0006971	UMLS:C0003452
UBERON:0006984	UMLS:C1515977
UBERON:0007023	UMLS:C0001675
UBERON:0007026	UMLS:C1514442
UBERON:0007106	UMLS:C0008508
UBERON:0007108	UMLS:C0042541
UBERON:0007111	UMLS:C1514801
UBERON:0007113	UMLS:C0042479
UBERON:0007115	UMLS:C0040455
UBERON:0007118	UMLS:C0041638
UBERON:0007119	UMLS:C0015815
UBERON:0007120	UMLS:C1704302
UBERON:0007122	UMLS:C0231068
UBERON:0007123	UMLS:C0231069
UBERON:0007124	UMLS:C0231070
UBERON:0007125	UMLS:C0231071
UBERON:0007126	UMLS:C1517185
UBERON:0007146	UMLS:C0226233
UBERON:0007149	UMLS:C0226264
UBERON:0007150	UMLS:C0226093
UBERON:0007152	UMLS:C0226861
UBERON:0007154	UMLS:C0226762
UBERON:0007222	UMLS:C0001792
UBERON:0007227	UMLS:C0228757
UBERON:0007228	UMLS:C0042600
UBERON:0007230	UMLS:C0011193
UBERON:0007239	UMLS:C1710627
UBERON:0007250	UMLS:C0229871
UBERON:0007268	UMLS:C1451819
UBERON:0007311	UMLS:C0038056
UBERON:0007311	UMLS:C3179346
UBERON:0007318	UMLS:C0036186
UBERON:0007357	UMLS:C0033745
UBERON:0007358	UMLS:C0000780
UBERON:0007361	UMLS:C0035295
UBERON:0007362	UMLS:C0028972
UBERON:0007365	UMLS:C0035946
UBERON:0007366	UMLS:C0038361
UBERON:0007416	UMLS:C0228515
UBERON:0007440	UMLS:C1514987
UBERON:0007602	UMLS:C0836132
UBERON:0007603	UMLS:C0932055
UBERON:0007610	UMLS:C0085427
UBERON:0007610	UMLS:C0085816
UBERON:0007610	UMLS:C0086835
UBERON:0007612	UMLS:C1707982
UBERON:0007613	UMLS:C1707983
UBERON:0007623	UMLS:C0009424
UBERON:0007623	UMLS:C0043074
UBERON:0007623	UMLS:C0376161
UBERON:0007625	UMLS:C0031907
UBERON:0007633	UMLS:C0228436
UBERON:0007633	UMLS:C1289449
UBERON:0007637	UMLS:C0221922
UBERON:0007639	UMLS:C0228247
UBERON:0007641	UMLS:C0040999
UBERON:0007644	UMLS:C0229745
UBERON:0007650	UMLS:C0014871
UBERON:0007691	UMLS:C0226971
UBERON:0007699	UMLS:C1519456
UBERON:0007712	UMLS:C0501702
UBERON:0007713	UMLS:C0501723
UBERON:0007721	UMLS:C0040356
UBERON:0007722	UMLS:C0016125
UBERON:0007775	UMLS:C0348070
UBERON:0007779	UMLS:C0015388
UBERON:0007779	UMLS:C0015389
UBERON:0007779	UMLS:C0040767
UBERON:0007780	UMLS:C0015388
UBERON:0007780	UMLS:C0015389
UBERON:0007780	UMLS:C0040767
UBERON:0007795	UMLS:C0003964
UBERON:0007798	UMLS:C0489903
UBERON:0007806	UMLS:C1516792
UBERON:0007811	UMLS:C0460004
UBERON:0007812	UMLS:C0039259
UBERON:0007827	UMLS:C0458561
UBERON:0007830	UMLS:C0030786
UBERON:0007831	UMLS:C0427245
UBERON:0007846	UMLS:C0225333
UBERON:0008001	UMLS:C0502414
UBERON:0008199	UMLS:C0008114
UBERON:0008200	UMLS:C0016540
UBERON:0008230	UMLS:C1710422
UBERON:0008281	UMLS:C0040442
UBERON:0008337	UMLS:C0018246
UBERON:0008338	UMLS:C0230463
UBERON:0008447	UMLS:C0039318
UBERON:0008447	UMLS:C1527245
UBERON:0008450	UMLS:C0085221
UBERON:0008488	UMLS:C0224377
UBERON:0008522	UMLS:C0224219
UBERON:0008576	UMLS:C0224183
UBERON:0008577	UMLS:C0224181
UBERON:0008583	UMLS:C1708561
UBERON:0008584	UMLS:C1708562
UBERON:0008593	UMLS:C0224115
UBERON:0008594	UMLS:C0224116
UBERON:0008611	UMLS:C0448350
UBERON:0008612	UMLS:C0932441
UBERON:0008715	UMLS:C1183911
UBERON:0008716	UMLS:C0227608
UBERON:0008772	UMLS:C0932431
UBERON:0008775	UMLS:C0223908
UBERON:0008779	UMLS:C0224348
UBERON:0008780	UMLS:C1516906
UBERON:0008788	UMLS:C0010265
UBERON:0008788	UMLS:C0222724
UBERON:0008791	UMLS:C0227199
UBERON:0008804	UMLS:C1522014
UBERON:0008813	UMLS:C0229512
UBERON:0008814	UMLS:C1519038
UBERON:0008818	UMLS:C0230147
UBERON:0008820	UMLS:C0230148
UBERON:0008821	UMLS:C0230149
UBERON:0008822	UMLS:C0230150
UBERON:0008824	UMLS:C0458632
UBERON:0008826	UMLS:C0034085
UBERON:0008827	UMLS:C0033745
UBERON:0008829	UMLS:C0228473
UBERON:0008829	UMLS:C1289480
UBERON:0008830	UMLS:C0228471
UBERON:0008830	UMLS:C1289476
UBERON:0008830	UMLS:C1708540
UBERON:0008835	UMLS:C1512407
UBERON:0008861	UMLS:C0227239
UBERON:0008867	UMLS:C2826619
UBERON:0008874	UMLS:C0225696
UBERON:0008878	UMLS:C0931849
UBERON:0008883	UMLS:C0682561
UBERON:0008887	UMLS:C0226766
UBERON:0008897	UMLS:C2936407
UBERON:0008915	UMLS:C1325742
UBERON:0008947	UMLS:C1514898
UBERON:0008948	UMLS:C0225756
UBERON:0008949	UMLS:C0225758
UBERON:0008951	UMLS:C1285107
UBERON:0008952	UMLS:C1261076
UBERON:0008953	UMLS:C1261077
UBERON:0008954	UMLS:C0225740
UBERON:0008962	UMLS:C0003793
UBERON:0008971	UMLS:C0227388
UBERON:0008972	UMLS:C1305188
